[Fri Apr 05 12:31:57 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/course, referer: http://localhost.dev:8080/
[Tue May 07 14:26:03 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:26:03 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:26:03 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:26:03 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:26:03 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:26:03 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:26:03 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:26:03 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:26:03 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:26:03 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:26:07 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:26:07 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:26:07 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:26:07 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:26:07 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:26:07 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:26:07 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:26:07 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:26:07 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:26:07 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:26:07 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:26:07 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:26:09 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:26:09 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:26:09 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:26:09 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:26:09 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:26:09 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:26:09 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:26:09 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:26:09 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:26:09 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:26:09 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:26:09 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:27:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:27:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:27:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:27:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:27:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:27:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:27:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:27:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:27:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:27:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:27:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:27:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:27:27 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:27:27 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:27:27 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:27:27 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:27:27 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:27:27 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:27:27 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:27:27 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:27:27 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:27:27 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:27:27 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:27:27 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:27:51 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:27:51 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:27:51 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:27:51 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:27:51 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:27:51 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:27:51 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:27:51 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:27:51 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:27:51 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:27:51 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:27:51 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:27:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:27:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:27:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:27:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:27:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:27:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:27:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:27:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:27:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:27:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:27:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:27:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:04 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:04 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:04 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:04 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:04 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:04 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:04 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:04 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:04 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:04 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:04 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:04 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:07 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:07 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:07 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:07 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:07 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:07 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:07 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:07 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:07 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:07 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:07 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:07 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:50 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:50 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:50 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:50 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:50 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:50 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:50 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:50 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:50 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:50 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:50 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:50 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:51 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:51 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:51 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:51 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:51 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:51 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:51 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:51 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:51 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:51 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:51 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:51 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:28:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:28:54 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:29:06 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:29:06 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:29:06 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:29:06 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:29:06 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:29:06 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:29:06 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:29:06 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:29:06 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:29:06 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:29:06 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:29:06 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/css/hamburger.gif, referer: http://localhost.dev:8080/
[Tue May 07 14:29:06 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:29:06 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:29:23 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:29:23 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:29:23 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:29:23 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:29:23 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:29:23 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:29:23 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:29:23 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:29:23 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:29:23 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:29:23 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:29:23 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:29:23 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/css/hamburger.gif, referer: http://localhost.dev:8080/
[Tue May 07 14:29:23 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:29:28 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:29:28 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:29:28 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:29:28 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:29:28 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:29:28 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:29:28 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:29:28 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:29:28 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:29:28 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:29:28 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:29:28 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:30:08 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/css/hamburger.gif, referer: http://localhost.dev:8080/
[Tue May 07 14:30:08 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:30:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:30:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:30:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:30:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:30:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:30:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:30:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:30:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:30:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:30:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:30:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:30:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:30:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/css/hamburger.gif, referer: http://localhost.dev:8080/
[Tue May 07 14:30:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:30:25 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:30:25 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:30:25 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:30:25 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:30:25 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:30:25 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:30:25 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:30:25 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:30:25 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:30:25 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:30:25 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:30:25 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
[Tue May 07 14:33:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:33:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:33:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:33:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/assets, referer: http://localhost.dev:8080/
[Tue May 07 14:33:19 2013] [error] [client 10.0.2.2] File does not exist: /vagrant/public/404.html, referer: http://localhost.dev:8080/
